,0,Membership_No,Address,Contact_Nos,E_mail,Web,Year_Of_Joining,Memb_No_Year_Stripped,Member_City,lattitude_longitude,lattitude,longitude,country_code
817,"Membership No : 301/2006  Total Real Estate Limited  Details  House # 34, Road # 8/A, Nikunja- 1(South), Dhaka - 1229. Phone: 88-02-8900602,89900635 E-mail: sadek@totalgroup-bd.com Web: http://www.totalrealestatebd.com",301/2006,"301/2006  Total Real Estate Limited  Details  House # 34, Road # 8/A, Nikunja- 1(South), Dhaka - 1229.","88-02-8900602,89900635",sadek@totalgroup-bd.com ,http://www.totalrealestatebd.com,2006.0,301.0,Dhaka,"(38.2791164, -80.8508916)",23.824444,90.41899839999999,bd
620,"Membership No : 302/2006  Protik Developers Limited  Details  House # 2, Lane # 1, Kalabagan Mirpur Road, Dhaka-1205  Phone: 88-02-8143671,9124574,9124695,9124736,912509458156097 Fax: 880-2-8127490  E-mail: info@protikgroup.com,info@protikceramics.com Web: http://www.protikdevelopers.com",302/2006,"302/2006  Protik Developers Limited  Details  House # 2, Lane # 1, Kalabagan Mirpur Road, Dhaka-1205 ","88-02-8143671,9124574,9124695,9124736,912509458156097 Fax: 880-2-8127490 ","info@protikgroup.com,info@protikceramics.com ",http://www.protikdevelopers.com,2006.0,302.0,Dhaka,"(23.7468502, 90.3812294)",23.7468502,90.3812294,bd
870,"Membership No : 303/2006  Zoha Properties Ltd.  Details  1, International Airport Road, Banani, Dhaka-1213  Phone: 880-2-8100544 Fax: 880-2-8100545  E-mail: shamsulmunir@gmail.com Web: http://www.zohagroup.com",303/2006,"303/2006  Zoha Properties Ltd.  Details  1, International Airport Road, Banani, Dhaka-1213 ",880-2-8100544 Fax: 880-2-8100545 ,shamsulmunir@gmail.com ,http://www.zohagroup.com,2006.0,303.0,Dhaka,"(23.781836, 90.3989692)",23.7856612,90.3993031,bd
578,"Membership No : 305/2006  Organ Developments Ltd.  Details  House # 3, Road # 28, Block # K, Banani, Dhaka-1213. Phone: 88-02-58813770,58813873,58814205 Fax: 880-2-9858428  E-mail: organproltd@gmail.com,organdevltd@gmail.com Web: http://www.organ.com.bd",305/2006,"305/2006  Organ Developments Ltd.  Details  House # 3, Road # 28, Block # K, Banani, Dhaka-1213.","88-02-58813770,58813873,58814205 Fax: 880-2-9858428 ","organproltd@gmail.com,organdevltd@gmail.com ",http://www.organ.com.bd,2006.0,305.0,Dhaka,"(None, None)",23.7936784,90.40536639999999,bd
427,"Membership No : 306/2006  Karigar Holdings Ltd.  Details  Hamid Plaza, 300/5/A,1, Bir Uttam C.R. Datta Road (6th Floor), Banglamotor, Dhaka  Phone: 880-2-9341657,88-02-8622748,9613107 Fax: 88-02-9613107  E-mail: karigar@karigarbd.com Web: http://www.karigar@karigarbd.com",306/2006,"306/2006  Karigar Holdings Ltd.  Details  Hamid Plaza, 300/5/A,1, Bir Uttam C.R. Datta Road (6th Floor), Banglamotor, Dhaka ","880-2-9341657,88-02-8622748,9613107 Fax: 88-02-9613107 ",karigar@karigarbd.com ,http://www.karigar@karigarbd.com,2006.0,306.0,Dhaka,"(23.7449985, 90.39259589999999)",23.7449985,90.39259589999999,bd
153,"Membership No : 310/2006  Bistaar Upodeshta Limited  Details  House # 4/1, (Ground Floor), Block # C Lalmatia, Dhaka-1207  Phone: 88-044-78006470-82 Fax: 880-1-8116797  E-mail: bistaar@dhaka.net",310/2006,"310/2006  Bistaar Upodeshta Limited  Details  House # 4/1, (Ground Floor), Block # C Lalmatia, Dhaka-1207 ",88-044-78006470-82 Fax: 880-1-8116797 ,,,2006.0,310.0,Dhaka,"(None, None)",23.7703299,90.3659239,bd
147,"Membership No : 312/2006  Bhulua Royal City Pvt. Ltd.  Details  B-25, Mannan Plaza, (3rd Floor), Khilkhet, P.S. Khilkhat, Dist- Dhaka-1229  Phone: 880-2-8923357 Fax: 88-02-8962245  E-mail: info@bhulur-group.com Web: http://www.bhulua-group.com",312/2006,"312/2006  Bhulua Royal City Pvt. Ltd.  Details  B-25, Mannan Plaza, (3rd Floor), Khilkhet, P.S. Khilkhat, Dist- Dhaka-1229 ",880-2-8923357 Fax: 88-02-8962245 ,info@bhulur-group.com ,http://www.bhulua-group.com,2006.0,312.0,Dhaka,"(23.829443, 90.42098999999999)",23.829443,90.42098999999999,bd
199,"Membership No : 314/2006  Comprehensive Holdings Ltd.  Details  Sima Blossom (8th, 12th & 13th Floor), House # 03 (new), Road # 16 (new) 27 (old), Dhanmondi R/A, Dhaka-1209  Phone: 88-02-9125269,9133478,8142863,8119239, Fax: 880-2-8124811  E-mail: info@comprehensiveholdings.net Web: http://www.comprehensiveholdings.net",314/2006,"314/2006  Comprehensive Holdings Ltd.  Details  Sima Blossom (8th, 12th & 13th Floor), House # 03 (new), Road # 16 (new) 27 (old), Dhanmondi R/A, Dhaka-1209 ","88-02-9125269,9133478,8142863,8119239, Fax: 880-2-8124811 ",info@comprehensiveholdings.net ,http://www.comprehensiveholdings.net,2006.0,314.0,Dhaka,"(23.7558056, 90.3749205)",23.7558056,90.3749205,bd
785,"Membership No : 320/2006  Subashati Properties Limited  Details  444, M.M. Ali Road, Dampara, Chittagong Bazar, Chittagong Phone: 031-624091 E-mail: spl@golobalcity.net",320/2006,"320/2006  Subashati Properties Limited  Details  444, M.M. Ali Road, Dampara, Chittagong Bazar, Chittagong",031-624091,,,2006.0,320.0,Chittagong,"(22.355052, 91.8224269)",22.355052,91.8224269,bd
68,"Membership No : 322/2006  Angan Structural Development & Engineers Ltd.  Details  ASDEL Lily, Plot # 12/4, Block # D, Shahid Salimullah Road, Mohammadpur, Dhaka-1207  Phone: 880-2-9131080 E-mail: angan_sdel@yahoo.com,info@asdelbd.com",322/2006,"322/2006  Angan Structural Development & Engineers Ltd.  Details  ASDEL Lily, Plot # 12/4, Block # D, Shahid Salimullah Road, Mohammadpur, Dhaka-1207 ",880-2-9131080,,,2006.0,322.0,Dhaka,"(None, None)",23.7608878,90.3633922,bd
341,"Membership No : 324/2006  H.B.S. Associates (Pvt.) Limited  Details  125 Chatteswari Road, Kazirdeuri, Chittagong  Phone: 031-618104 Fax: 031-2850220  E-mail: 8habbs81@hotmail.com",324/2006,"324/2006  H.B.S. Associates (Pvt.) Limited  Details  125 Chatteswari Road, Kazirdeuri, Chittagong ",031-618104 Fax: 031-2850220 ,,,2006.0,324.0,Chittagong,"(22.3496144, 91.8263479)",22.3496144,91.8263479,bd
95,"Membership No : 326/2006  Artisan Technological Services Ltd.  Details  House # 01, Road –04, Flat # 5/B, DOHS, Banani, Dhaka-1206  Phone: 880-2-224415415 Fax: 880-2-8813992  E-mail: info@artisanbd.com,shamima@artisanbd.com Web: http://www.artisanbd.com",326/2006,"326/2006  Artisan Technological Services Ltd.  Details  House # 01, Road –04, Flat # 5/B, DOHS, Banani, Dhaka-1206 ",880-2-224415415 Fax: 880-2-8813992 ,"info@artisanbd.com,shamima@artisanbd.com ",http://www.artisanbd.com,2006.0,326.0,Dhaka,"(None, None)",23.7932628,90.39897169999999,bd
374,"Membership No : 330/2006  Hyperion Builders Ltd.  Details  House # 02, Road No # 4, Block # A,Mirpur - 10, Dhaka-1216  Phone: 880-2-9016855,01817031625 Fax: 880-2-8058881  E-mail: salamhyperion@gmail.com Web: http://www.hyperion-bd.com",330/2006,"330/2006  Hyperion Builders Ltd.  Details  House # 02, Road No # 4, Block # A,Mirpur - 10, Dhaka-1216 ","880-2-9016855,01817031625 Fax: 880-2-8058881 ",salamhyperion@gmail.com ,http://www.hyperion-bd.com,2006.0,330.0,Dhaka,"(23.7762137, 90.41418709999999)",23.7762137,90.41418709999999,bd
285,"Membership No : 334/2006  Epic Properties Limited  Details  38,Chattashweri Circle, Chittagong.  Phone: 031-2864801-5 Fax: 031-2864800  E-mail: Sales@epicpl.com Web: http://www.epicpl.com",334/2006,"334/2006  Epic Properties Limited  Details  38,Chattashweri Circle, Chittagong. ",031-2864801-5 Fax: 031-2864800 ,Sales@epicpl.com ,http://www.epicpl.com,2006.0,334.0,Chittagong,"(22.3527519, 91.8256293)",22.3527519,91.8256293,bd
344,"Membership No : 336/2006  Haji Gafur Land Developers Ltd.  Details  26, Wyre Street, Wari, Dhaka-1203  Phone: 88-02-9590599,9577026 Fax: 880-2-9583576  E-mail: jass@bol-online.com Web: http://www.amuliamodeltown.com",336/2006,"336/2006  Haji Gafur Land Developers Ltd.  Details  26, Wyre Street, Wari, Dhaka-1203 ","88-02-9590599,9577026 Fax: 880-2-9583576 ",jass@bol-online.com ,http://www.amuliamodeltown.com,2006.0,336.0,Dhaka,"(23.7173513, 90.4178201)",23.7173513,90.4178201,bd
729,"Membership No : 339/2006  Shareef Real Estate Ltd.  Details  56-57, Motijheel C/A, Dhaka-1000  Phone: 880-2-9888246 Fax: 880-2-9565550",339/2006,"339/2006  Shareef Real Estate Ltd.  Details  56-57, Motijheel C/A, Dhaka-1000 ",,,,2006.0,339.0,Dhaka,"(23.7329724, 90.417231)",23.7920388,90.4056092,bd
769,"Membership No : 340/2006  Spectra Properties Limited  Details  House # 17, Road # 106, Block # CEN(F), Gulshan-2, Dhaka-1212  Phone: 88-02-55059994,55059997 Fax: 880-2-55059996  E-mail: spectrapropts@yahoo.com,spectra_apt@yahoo.com",340/2006,"340/2006  Spectra Properties Limited  Details  House # 17, Road # 106, Block # CEN(F), Gulshan-2, Dhaka-1212 ","88-02-55059994,55059997 Fax: 880-2-55059996 ",,,2006.0,340.0,Dhaka,"(None, None)",23.7947536,90.41430849999999,bd
185,"Membership No : 341/2006  Circle Holdings Limited  Details  House # 57/C, Road # 15/A (New) Dhanmondi R/A, Dhaka-1209  Phone: 88-02-9103510 (Hunting),9120031 Fax: 880-2-9120361  E-mail: chl_75@yahoo.com Web: http://www.circleholdingsbd.com",341/2006,"341/2006  Circle Holdings Limited  Details  House # 57/C, Road # 15/A (New) Dhanmondi R/A, Dhaka-1209 ","88-02-9103510 (Hunting),9120031 Fax: 880-2-9120361 ",chl_75@yahoo.com ,http://www.circleholdingsbd.com,2006.0,341.0,Dhaka,"(23.7517862, 90.3702351)",23.7517862,90.3702351,bd
429,"Membership No : 344/2006  Khan Builders & Development Ltd.  Details  698/KA, Block-C, Hazi Anwar Complex, Khilgon, Dhaka-1219  Phone: 880-2-9354896,88-02-01711076888,01715567777 Fax: 880-2-9346429  E-mail: info@khanbuildersbd.com Web: http://www.khanbuilders.com",344/2006,"344/2006  Khan Builders & Development Ltd.  Details  698/KA, Block-C, Hazi Anwar Complex, Khilgon, Dhaka-1219 ","880-2-9354896,88-02-01711076888,01715567777 Fax: 880-2-9346429 ",info@khanbuildersbd.com ,http://www.khanbuilders.com,2006.0,344.0,Dhaka,"(None, None)",23.684994,90.356331,bd
586,"Membership No : 345/2006  Partex Builders Limited  Details  Partex Builders Limited. 222 Bir Uttam Mir Shawkat Sarak, Tejgaon I/A, Dhaka-1208 Phone: 0961273745 E-mail: pbl@psgbd.com Web: http://www.partexbuilders.com",345/2006,"345/2006  Partex Builders Limited  Details  Partex Builders Limited. 222 Bir Uttam Mir Shawkat Sarak, Tejgaon I/A, Dhaka-1208",0961273745,pbl@psgbd.com ,http://www.partexbuilders.com,2006.0,345.0,Dhaka,"(23.7708849, 90.405322)",23.7691132,90.41077059999999,bd
42,"Membership No : 348/2006  Al-Haj Mostafa Hakim Housing & Real Estate Ltd.  Details  218, D.T. Road, Dewanhat,Chittagong  Phone: 031-716471 Fax: 031-715263  E-mail: m.hakim@gononet.com",348/2006,"348/2006  Al-Haj Mostafa Hakim Housing & Real Estate Ltd.  Details  218, D.T. Road, Dewanhat,Chittagong ",031-716471 Fax: 031-715263 ,,,2006.0,348.0,Chittagong,"(None, None)",23.684994,90.356331,bd
195,"Membership No : 349/2006  Comfort Living Ltd.  Details  House # 131 (1st Floor,East Side),Road # 04,Block # A ,Bababi,Dhaka-1206 Phone: 880-2-9860309,8801711563662 E-mail: shafiqcll57@gmail.com Web: http://www.comfortlivingltdbd.com",349/2006,"349/2006  Comfort Living Ltd.  Details  House # 131 (1st Floor,East Side),Road # 04,Block # A ,Bababi,Dhaka-1206","880-2-9860309,8801711563662",shafiqcll57@gmail.com ,http://www.comfortlivingltdbd.com,2006.0,349.0,Dhaka,"(23.8178866, 90.4256843)",23.8178866,90.4256843,bd
90,"Membership No : 350/2006  Arma Real Estate Limited  Details  Arma Complex Huose # 1/B, Road # NS-1, (Main Road)Banasree, Dhaka-1219  Phone: 88-02-8399701,8396598,8399870-1,01711536905,01711322373 Fax: 880-2-55124217  E-mail: info@armagroup@gmail.com Web: http://www.armagroup.com.bd",350/2006,"350/2006  Arma Real Estate Limited  Details  Arma Complex Huose # 1/B, Road # NS-1, (Main Road)Banasree, Dhaka-1219 ","88-02-8399701,8396598,8399870-1,01711536905,01711322373 Fax: 880-2-55124217 ",info@armagroup@gmail.com ,http://www.armagroup.com.bd,2006.0,350.0,Dhaka,"(23.7666889, 90.4247709)",23.7666889,90.4247709,bd
152,"Membership No : 353/2006  Bio Properties Limited  Details  House-B-122, Road-21, New DOHS Mohakhali, Dhaka-1206 Phone: 58150928 Fax: 880-2-9134684  E-mail: b.properties@yahoo.com,info@biopropertiesbd.com Web: http://www.biopropertiesbd.com",353/2006,"353/2006  Bio Properties Limited  Details  House-B-122, Road-21, New DOHS Mohakhali, Dhaka-1206",58150928 Fax: 880-2-9134684 ,"b.properties@yahoo.com,info@biopropertiesbd.com ",http://www.biopropertiesbd.com,2006.0,353.0,Dhaka,"(23.7826456, 90.39539049999999)",23.7826456,90.39539049999999,bd
371,"Membership No : 354/2006  Hossain Real Estate Ltd.  Details  House No # 509, Road No # 21 (Old), New - 08, Mirpur DOHS, Dhaka - 1217 Phone: 880-2-8355180",354/2006,"354/2006  Hossain Real Estate Ltd.  Details  House No # 509, Road No # 21 (Old), New - 08, Mirpur DOHS, Dhaka - 1217",,,,2006.0,354.0,Dhaka,"(None, None)",23.836468,90.36953919999999,bd
519,"Membership No : 355/2006  Mutual Property Limited  Details  House # 500/A, (old) 18 (new (4th Floor) West Side , Dhanmondi,R/A, Dhaka-1205  Phone: 880-2-8121598 E-mail: mutualpl@yahoo.com",355/2006,"355/2006  Mutual Property Limited  Details  House # 500/A, (old) 18 (new (4th Floor) West Side , Dhanmondi,R/A, Dhaka-1205 ",880-2-8121598,,,2006.0,355.0,Dhaka,"(None, None)",23.7431778,90.3811559,bd
534,"Membership No : 358/2006  Navid Builders Ltd.  Details  Taher Tower (7th Floor), Plot # 10, Gulshan North, Gulshan-2, Dhaka-1212  Phone: 880-2-8836167 Fax: 880-2-9883637  E-mail: navidbuilders@gmail.com",358/2006,"358/2006  Navid Builders Ltd.  Details  Taher Tower (7th Floor), Plot # 10, Gulshan North, Gulshan-2, Dhaka-1212 ",880-2-8836167 Fax: 880-2-9883637 ,,,2006.0,358.0,Dhaka,"(23.7949011, 90.41364039999999)",23.7949011,90.41364039999999,bd
704,"Membership No : 359/2007  Sara Real Estate Construction Limited  Details  11/A, toyenbee Circular Road, (ground Floor), Motijheel, Dhaka-1000  Phone: 880-2-9571291 Fax: 880-2-9571077",359/2007,"359/2007  Sara Real Estate Construction Limited  Details  11/A, toyenbee Circular Road, (ground Floor), Motijheel, Dhaka-1000 ",,,,2007.0,359.0,Dhaka,"(23.7279312, 90.4216666)",23.7279312,90.4216666,bd
136,"Membership No : 361/2007  Bay Tech Properties Ltd.  Details  37 K.B. Fazlul Kader Road, Shakoor, Manzil (2nd Floor), Chittagong  Phone: 031-2550379,88-031-2554959 E-mail: baytechbd@bangla.com",361/2007,"361/2007  Bay Tech Properties Ltd.  Details  37 K.B. Fazlul Kader Road, Shakoor, Manzil (2nd Floor), Chittagong ","031-2550379,88-031-2554959",,,2007.0,361.0,Chittagong,"(22.3596591, 91.8351664)",22.3596591,91.8351664,bd
35,"Membership No : 364/2007  Ajanta Properties Ltd.  Details  House # 26, Road # 14/A, Dhanmondi R/A, P.S. # Dhanmondi, Dhaka-1209  Phone: 880-2-9110460",364/2007,"364/2007  Ajanta Properties Ltd.  Details  House # 26, Road # 14/A, Dhanmondi R/A, P.S. # Dhanmondi, Dhaka-1209 ",,,,2007.0,364.0,Dhaka,"(None, None)",23.7461495,90.3742307,bd
772,"Membership No : 370/2007  Square Homes Ltd.  Details  76, Shantinagar, A-1 & B-1, (1st Floor), Dhaka  Phone: 880-2-9352261 Fax: 880-2-8351103  E-mail: aqhltd@hrawork.com",370/2007,"370/2007  Square Homes Ltd.  Details  76, Shantinagar, A-1 & B-1, (1st Floor), Dhaka ",880-2-9352261 Fax: 880-2-8351103 ,,,2007.0,370.0,Dhaka,"(23.7381866, 90.41428529999999)",23.684994,90.356331,bd
215,"Membership No : 372/2007  Criterion Developers Limited  Details  Apartment # 4, House # 169 Lane # 03, New DOHS Mohakhali, Dhaka  Phone: 01914-204372 E-mail: info@criteriondevelopments.com Web: http://www.criteriondevelopments.com",372/2007,"372/2007  Criterion Developers Limited  Details  Apartment # 4, House # 169 Lane # 03, New DOHS Mohakhali, Dhaka ",01914-204372,info@criteriondevelopments.com ,http://www.criteriondevelopments.com,2007.0,372.0,Dhaka,"(None, None)",23.78286,90.3954387,bd
404,"Membership No : 376/2007  Intraco Properties Limited  Details  69 Suhrawardi Avenue Baridhara,Dhaka  Phone: 880-2-9863383 Fax: 880-2-8819921  E-mail: intraco@citech-bd.com Web: http://www.intracogroup.com",376/2007,"376/2007  Intraco Properties Limited  Details  69 Suhrawardi Avenue Baridhara,Dhaka ",880-2-9863383 Fax: 880-2-8819921 ,intraco@citech-bd.com ,http://www.intracogroup.com,2007.0,376.0,Dhaka,"(23.7998984, 90.420766)",23.7998984,90.420766,bd
34,"Membership No : 377/2007  AirBell Development Technologies Limited  Details  206/217, Jamal Khan Road, Pacific Tower (2nd Floor), Chattogram.  Phone: 88-031-2853931-2,628189 Fax: 031-2862819  E-mail: sales@airbell-bd.com Web: http://www.airbellbd.com",377/2007,"377/2007  AirBell Development Technologies Limited  Details  206/217, Jamal Khan Road, Pacific Tower (2nd Floor), Chattogram. ","88-031-2853931-2,628189 Fax: 031-2862819 ",sales@airbell-bd.com ,http://www.airbellbd.com,2007.0,377.0,Chittagong,"(22.3443924, 91.8335541)",22.3443924,91.8335541,bd
62,"Membership No : 379/2007  Ana Holdings Limited  Details  CENTURY CENTRE (2nd Floor) Kha-255, Progati Sarani, Merul Badda, Dhaka-1212  Phone: 88-02-55055117-9 E-mail: info@anaholdingsbd.net Web: http://www.anaholdingsbd.com",379/2007,"379/2007  Ana Holdings Limited  Details  CENTURY CENTRE (2nd Floor) Kha-255, Progati Sarani, Merul Badda, Dhaka-1212 ",88-02-55055117-9,info@anaholdingsbd.net ,http://www.anaholdingsbd.com,2007.0,379.0,Dhaka,"(23.8069222, 90.4217104)",23.8069222,90.4217104,bd
592,"Membership No : 380/2007  Perfect Holdings Limited  Details  Suite # B2, House # 39/A, Road # 8, Dhanmondi, Dhaka-1205  Phone: 880-2-8153841,8144228 E-mail: phl.perfect@gmail.com",380/2007,"380/2007  Perfect Holdings Limited  Details  Suite # B2, House # 39/A, Road # 8, Dhanmondi, Dhaka-1205 ","880-2-8153841,8144228",,,2007.0,380.0,Dhaka,"(None, None)",23.7461495,90.3742307,bd
824,"Membership No : 382/2007  True Builders Ltd.  Details  Jibon Bima Tower (8th Floor)10 Dilkhusa C/A, Dhaka-1000  Phone: 880-2-9561610 Fax: 880-2-9561606  E-mail: trade.eacbd@gmail.com,mahfuz.eacbd@gmail.com Web: http://www.eacbd.com",382/2007,"382/2007  True Builders Ltd.  Details  Jibon Bima Tower (8th Floor)10 Dilkhusa C/A, Dhaka-1000 ",880-2-9561610 Fax: 880-2-9561606 ,"trade.eacbd@gmail.com,mahfuz.eacbd@gmail.com ",http://www.eacbd.com,2007.0,382.0,Dhaka,"(23.7271903, 90.41920789999999)",23.7271903,90.41920789999999,bd
770,"Membership No : 384/2007  Spring Field Developments Ltd.  Details  House # 22 (1st Floor), Road # 108, Gulshan-2, Dhaka-1212 Phone: 88-02-9893460,88-02-9895548,88-02-8825431,88-02-9851544, Fax: 880-2-8851544  E-mail: info@springfieldbd.com Web: http://www.springfieldbd.com",384/2007,"384/2007  Spring Field Developments Ltd.  Details  House # 22 (1st Floor), Road # 108, Gulshan-2, Dhaka-1212","88-02-9893460,88-02-9895548,88-02-8825431,88-02-9851544, Fax: 880-2-8851544 ",info@springfieldbd.com ,http://www.springfieldbd.com,2007.0,384.0,Dhaka,"(23.7894666, 90.418787)",23.7894666,90.418787,bd
421,"Membership No : 385/2007  Jets Development Ltd.  Details  House # 23, Suit No # B-1, Road-4/B, Block F,Banani, Dhaka-1213. Phone: 88-02-9124561 Fax: 880-2-8144581  E-mail: jetsdevelopment.ltd2016@gmail.com Web: http://www.jetsdevelopmentbd.com",385/2007,"385/2007  Jets Development Ltd.  Details  House # 23, Suit No # B-1, Road-4/B, Block F,Banani, Dhaka-1213.",88-02-9124561 Fax: 880-2-8144581 ,jetsdevelopment.ltd2016@gmail.com ,http://www.jetsdevelopmentbd.com,2007.0,385.0,Dhaka,"(None, None)",23.7943693,90.4017521,bd
430,"Membership No : 387/2007  Kheya Properties Ltd.  Details  449 South Monipur (1st Floor) Shewrapara, Wasa Road, Dhaka-1216  Phone: 880-2-7191224,01716539292,01841408854 E-mail: altafhossain_kheya@yahoo.com",387/2007,"387/2007  Kheya Properties Ltd.  Details  449 South Monipur (1st Floor) Shewrapara, Wasa Road, Dhaka-1216 ","880-2-7191224,01716539292,01841408854",,,2007.0,387.0,Dhaka,"(23.7957719, 90.36742009999999)",23.7957719,90.36742009999999,bd
467,"Membership No : 389/2007  Mak Estate Developments Limited  Details  House # 109, Road # 13, Block # E Banani, Dhaka-1213  Phone: 880-2-8825663 Fax: 880-2-9862667",389/2007,"389/2007  Mak Estate Developments Limited  Details  House # 109, Road # 13, Block # E Banani, Dhaka-1213 ",,,,2007.0,389.0,Dhaka,"(None, None)",23.7936784,90.40536639999999,bd
131,"Membership No : 390/2007  Basic Real Estate Ltd.  Details  House # 79, Road # 12A (1st Floor) Holly Height, Flat # 6B, Dhanmondi R/A, Dhaka . Phone: 880-2-9143177,8191540 E-mail: ansarbasic1962@gmail.com",390/2007,"390/2007  Basic Real Estate Ltd.  Details  House # 79, Road # 12A (1st Floor) Holly Height, Flat # 6B, Dhanmondi R/A, Dhaka .","880-2-9143177,8191540",,,2007.0,390.0,Dhaka,"(23.7482881, 90.37192979999999)",23.7482881,90.37192979999999,bd
